n, each1e6, each1e4, each1e3, each, mean1e6, mean1e4, mean1e3, mean, variance, stdDev, median, median1e3, medianEach1e3, medianEach1e6
3011, 457.0405, 4.570405, 0.4570405, 4.570405e-4, 457040.5, 4570.405, 457.0405, 0.4570405, 9.861882e-4, 3.1403635e-2, 0.451469, 451.469, 0.451469, 451.469
2911, 418.3984, 4.1839843, 0.4183984, 4.183984e-4, 418398.4, 4183.984, 418.3984, 0.4183984, 5.96812e-5, 7.725361e-3, 0.415481, 415.481, 0.415481, 415.481
2811, 432.9916, 4.329916, 0.4329916, 4.329916e-4, 432991.6, 4329.916, 432.9916, 0.4329916, 4.175018e-5, 6.461438e-3, 0.431347, 431.34702, 0.431347, 431.347
2711, 414.10498, 4.14105, 0.414105, 4.14105e-4, 414105.0, 4141.05, 414.105, 0.414105, 3.601224e-5, 6.00102e-3, 0.412851, 412.851, 0.412851, 412.851
2611, 380.78787, 3.8078787, 0.38078788, 3.8078788e-4, 380787.88, 3807.879, 380.78787, 0.38078788, 9.717576e-5, 9.857777e-3, 0.377791, 377.791, 0.377791, 377.791
2511, 368.0236, 3.6802359, 0.36802357, 3.6802358e-4, 368023.56, 3680.2358, 368.02356, 0.36802357, 6.605483e-5, 8.127413e-3, 0.36601, 366.01, 0.36601, 366.01
2411, 334.13846, 3.3413846, 0.33413845, 3.3413846e-4, 334138.44, 3341.3845, 334.13846, 0.33413845, 3.0505178e-5, 5.5231494e-3, 0.333265, 333.265, 0.333265, 333.26498
2311, 305.87607, 3.058761, 0.30587608, 3.0587608e-4, 305876.06, 3058.7607, 305.87607, 0.30587608, 4.0340226e-5, 6.3513955e-3, 0.305698, 305.698, 0.305698, 305.69803
2211, 289.12885, 2.8912883, 0.28912884, 2.8912883e-4, 289128.84, 2891.2883, 289.12885, 0.28912884, 3.191669e-5, 5.6494856e-3, 0.287769, 287.76898, 0.287769, 287.76898
2111, 267.75848, 2.6775846, 0.26775846, 2.6775847e-4, 267758.47, 2677.5845, 267.75845, 0.26775846, 4.066357e-5, 6.376799e-3, 0.266924, 266.92398, 0.266924, 266.924
2011, 243.16415, 2.4316416, 0.24316415, 2.4316415e-4, 243164.16, 2431.6416, 243.16415, 0.24316415, 6.563203e-5, 8.10136e-3, 0.240489, 240.48901, 0.240489, 240.48901
1911, 249.68622, 2.4968622, 0.24968621, 2.496862e-4, 249686.22, 2496.862, 249.68622, 0.24968621, 3.758075e-5, 6.130314e-3, 0.24821, 248.20999, 0.24821001, 248.21
1811, 222.99872, 2.2299871, 0.22299871, 2.2299871e-4, 222998.7, 2229.987, 222.9987, 0.22299871, 2.5815047e-5, 5.080851e-3, 0.221654, 221.65399, 0.221654, 221.654
1711, 329.08344, 3.2908344, 0.32908344, 3.2908344e-4, 329083.44, 3290.8345, 329.08344, 0.32908344, 4.8775677e-5, 6.9839587e-3, 0.327644, 327.64398, 0.327644, 327.64398
1611, 289.57822, 2.8957822, 0.28957823, 2.8957822e-4, 289578.22, 2895.7822, 289.57822, 0.28957823, 4.9339964e-5, 7.024241e-3, 0.287563, 287.563, 0.287563, 287.563
1511, 270.6683, 2.706683, 0.2706683, 2.706683e-4, 270668.3, 2706.6829, 270.6683, 0.2706683, 6.445733e-5, 8.028532e-3, 0.268149, 268.149, 0.268149, 268.149
1411, 242.93353, 2.4293354, 0.24293353, 2.4293353e-4, 242933.53, 2429.3352, 242.93353, 0.24293353, 5.5775497e-5, 7.4682995e-3, 0.240398, 240.39801, 0.240398, 240.39801
1311, 212.06363, 2.1206365, 0.21206364, 2.1206363e-4, 212063.64, 2120.6365, 212.06364, 0.21206364, 3.6297606e-5, 6.0247495e-3, 0.210914, 210.914, 0.210914, 210.914
1211, 190.44664, 1.9044664, 0.19044663, 1.9044663e-4, 190446.63, 1904.4663, 190.44662, 0.19044663, 1.5012441e-5, 3.874589e-3, 0.189547, 189.547, 0.189547, 189.54701
1111, 165.18181, 1.651818, 0.1651818, 1.651818e-4, 165181.8, 1651.818, 165.1818, 0.1651818, 3.1432053e-5, 5.6064297e-3, 0.163774, 163.774, 0.163774, 163.77399
1011, 148.08958, 1.4808959, 0.14808959, 1.4808959e-4, 148089.6, 1480.8959, 148.08958, 0.14808959, 1.5651805e-5, 3.9562364e-3, 0.147131, 147.131, 0.147131, 147.131
911, 131.211, 1.31211, 0.131211, 1.31211e-4, 131211.0, 1312.11, 131.211, 0.131211, 1.1996277e-5, 3.4635642e-3, 0.130324, 130.324, 0.130324, 130.32402
811, 107.16631, 1.0716631, 0.10716631, 1.07166314e-4, 107166.31, 1071.6631, 107.16631, 0.10716631, 2.5324263e-5, 5.032322e-3, 0.106221, 106.221, 0.106221, 106.221
711, 89.56132, 0.8956132, 8.956132e-2, 8.956132e-5, 89561.32, 895.6132, 89.56132, 8.956132e-2, 6.2003314e-6, 2.4900464e-3, 8.8966e-2, 88.965996, 8.8966e-2, 88.966
611, 69.941666, 0.69941664, 6.994166e-2, 6.994166e-5, 69941.664, 699.4166, 69.941666, 6.994166e-2, 5.465188e-6, 2.3377743e-3, 6.9247e-2, 69.247, 6.9247e-2, 69.247
511, 85.873634, 0.85873634, 8.587363e-2, 8.587363e-5, 85873.63, 858.7363, 85.873634, 8.587363e-2, 3.1954587e-6, 1.7875846e-3, 8.5735e-2, 85.735, 8.5735e-2, 85.735
411, 62.98681, 0.6298681, 6.2986806e-2, 6.298681e-5, 62986.805, 629.86804, 62.986805, 6.2986806e-2, 4.986321e-6, 2.2330072e-3, 6.2569e-2, 62.569, 6.2569e-2, 62.569
311, 39.172535, 0.39172533, 3.9172534e-2, 3.9172533e-5, 39172.535, 391.72534, 39.172535, 3.9172534e-2, 1.8618458e-6, 1.3644947e-3, 3.8831e-2, 38.830997, 3.8831e-2, 38.831
211, 22.747232, 0.22747232, 2.2747232e-2, 2.2747232e-5, 22747.232, 227.47232, 22.747232, 2.2747232e-2, 4.455752e-6, 2.1108652e-3, 2.2108e-2, 22.108, 2.2108e-2, 22.108
111, 13.095265, 0.13095266, 1.3095266e-2, 1.3095266e-5, 13095.267, 130.95267, 13.095266, 1.3095266e-2, 2.5949132e-7, 5.094029e-4, 1.2938e-2, 12.938001, 1.2938e-2, 12.938001
11, 1.1937999, 1.1937999e-2, 1.1937999e-3, 1.1937999e-6, 1193.7999, 11.937999, 1.1937999, 1.1937999e-3, 4.6718824e-8, 2.1614537e-4, 1.111e-3, 1.111, 1.111e-3, 1.111
