n, each1e6, each1e4, each1e3, each, mean1e6, mean1e4, mean1e3, mean, variance, stdDev, median, median1e3, medianEach1e3, medianEach1e6
3001, 347.2602, 3.472602, 0.34726018, 3.4726018e-4, 104178.055, 1041.7805, 104.178055, 0.104178056, 4.5806805e-6, 2.1402524e-3, 0.103968, 103.968, 0.34656, 346.56
2901, 277.46112, 2.7746112, 0.27746114, 2.7746113e-4, 83238.34, 832.3834, 83.23834, 8.323834e-2, 9.77442e-6, 3.1264068e-3, 8.2353e-2, 82.353004, 0.27451, 274.51
2801, 283.344, 2.8334398, 0.28334397, 2.8334398e-4, 85003.19, 850.0319, 85.00319, 8.500319e-2, 5.5683536e-6, 2.359736e-3, 8.4576e-2, 84.576004, 0.28192002, 281.92
2701, 287.64532, 2.8764532, 0.2876453, 2.8764532e-4, 86293.6, 862.93604, 86.2936, 8.62936e-2, 8.737144e-6, 2.955866e-3, 8.5589e-2, 85.589, 0.28529668, 285.29666
2601, 263.917, 2.63917, 0.263917, 2.63917e-4, 79175.1, 791.751, 79.1751, 7.91751e-2, 1.7164632e-5, 4.143022e-3, 7.8208e-2, 78.208, 0.26069334, 260.69333
2501, 262.391, 2.62391, 0.262391, 2.62391e-4, 78717.3, 787.173, 78.7173, 7.87173e-2, 1.652338e-5, 4.064896e-3, 7.7386e-2, 77.386, 0.25795335, 257.95334
2401, 271.144, 2.71144, 0.271144, 2.71144e-4, 81343.2, 813.43207, 81.3432, 8.1343204e-2, 1.4440361e-5, 3.8000476e-3, 8.0155e-2, 80.155, 0.26718333, 267.18332
2301, 199.03421, 1.9903421, 0.19903421, 1.9903421e-4, 59710.266, 597.10266, 59.710266, 5.9710264e-2, 2.275211e-5, 4.769917e-3, 5.8894e-2, 58.894, 0.19631334, 196.31334
2201, 213.3459, 2.133459, 0.2133459, 2.133459e-4, 64003.773, 640.0377, 64.00378, 6.400377e-2, 1.3010528e-5, 3.607011e-3, 6.3353e-2, 63.353, 0.21117668, 211.17668
2101, 204.21368, 2.0421367, 0.20421368, 2.0421368e-4, 61264.105, 612.64105, 61.264107, 6.1264105e-2, 9.972502e-6, 3.157927e-3, 6.1096e-2, 61.096, 0.20365334, 203.65334
2001, 148.30722, 1.4830723, 0.14830722, 1.4830723e-4, 44492.168, 444.92166, 44.492165, 4.4492166e-2, 1.8813802e-6, 1.3716341e-3, 4.4392e-2, 44.392002, 0.14797333, 147.97333
1901, 142.62187, 1.4262186, 0.14262186, 1.4262187e-4, 42786.563, 427.8656, 42.78656, 4.278656e-2, 1.9448748e-6, 1.3945877e-3, 4.2401e-2, 42.401, 0.14133666, 141.33667
1801, 140.34424, 1.4034424, 0.14034425, 1.4034424e-4, 42103.273, 421.0327, 42.10327, 4.2103272e-2, 1.7816429e-6, 1.334782e-3, 4.1712e-2, 41.712, 0.13904, 139.04
