n, each1e6, each1e4, each1e3, each, mean1e6, mean1e4, mean1e3, mean, variance, stdDev, median, median1e3, medianEach1e3, medianEach1e6
3011, 364.32974, 3.6432974, 0.36432976, 3.6432975e-4, 364329.75, 3643.2976, 364.32974, 0.36432976, 6.674368e-6, 2.5834797e-3, 0.364848, 364.848, 0.364848, 364.84796
3001, 362.4059, 3.624059, 0.3624059, 3.624059e-4, 362405.9, 3624.059, 362.40588, 0.3624059, 1.2569925e-5, 3.545409e-3, 0.363273, 363.27298, 0.363273, 363.27298
2991, 272.1049, 2.7210488, 0.2721049, 2.721049e-4, 272104.88, 2721.0488, 272.1049, 0.2721049, 2.962968e-5, 5.443315e-3, 0.27106, 271.06, 0.27106, 271.05997
2981, 273.05426, 2.7305427, 0.27305427, 2.7305426e-4, 273054.28, 2730.5427, 273.05426, 0.27305427, 8.192184e-6, 2.8621992e-3, 0.273193, 273.193, 0.273193, 273.193
2971, 277.55865, 2.7755866, 0.27755865, 2.7755866e-4, 277558.66, 2775.5864, 277.55865, 0.27755865, 1.1013432e-5, 3.3186493e-3, 0.277441, 277.441, 0.277441, 277.441
2961, 275.87338, 2.7587337, 0.27587336, 2.7587338e-4, 275873.38, 2758.7336, 275.87335, 0.27587336, 3.3344386e-5, 5.77446e-3, 0.274886, 274.88602, 0.274886, 274.886
2951, 281.92978, 2.8192976, 0.28192976, 2.8192977e-4, 281929.75, 2819.2976, 281.92975, 0.28192976, 7.64911e-6, 2.7657023e-3, 0.281424, 281.42398, 0.281424, 281.424
2941, 278.4339, 2.784339, 0.2784339, 2.784339e-4, 278433.88, 2784.3389, 278.4339, 0.2784339, 1.2301707e-5, 3.507379e-3, 0.278165, 278.165, 0.278165, 278.165
2931, 276.2468, 2.762468, 0.27624682, 2.762468e-4, 276246.8, 2762.4683, 276.24683, 0.27624682, 1.440498e-5, 3.7953893e-3, 0.276407, 276.407, 0.276407, 276.40698
2921, 279.19843, 2.7919843, 0.27919844, 2.7919843e-4, 279198.44, 2791.9844, 279.19843, 0.27919844, 1.0309974e-5, 3.2109148e-3, 0.279171, 279.171, 0.279171, 279.171
2911, 278.30933, 2.7830935, 0.27830935, 2.7830934e-4, 278309.34, 2783.0935, 278.30936, 0.27830935, 1.1996046e-5, 3.463531e-3, 0.278134, 278.134, 0.278134, 278.13397
2901, 277.3828, 2.7738283, 0.27738282, 2.7738282e-4, 277382.8, 2773.8281, 277.3828, 0.27738282, 1.116178e-5, 3.340925e-3, 0.277179, 277.17902, 0.277179, 277.17902
2891, 279.10645, 2.7910643, 0.27910644, 2.7910643e-4, 279106.44, 2791.0645, 279.10645, 0.27910644, 1.13319165e-5, 3.3662913e-3, 0.278357, 278.357, 0.278357, 278.357
2881, 286.15292, 2.8615294, 0.28615293, 2.8615294e-4, 286152.94, 2861.5293, 286.15292, 0.28615293, 7.5189455e-6, 2.7420695e-3, 0.286036, 286.036, 0.286036, 286.036
2871, 284.04758, 2.8404756, 0.28404757, 2.8404756e-4, 284047.56, 2840.4758, 284.04758, 0.28404757, 9.23809e-6, 3.0394227e-3, 0.283735, 283.73502, 0.283735, 283.73502
2861, 281.3588, 2.8135881, 0.2813588, 2.813588e-4, 281358.8, 2813.5881, 281.3588, 0.2813588, 1.262862e-5, 3.5536771e-3, 0.280997, 280.997, 0.280997, 280.997
2851, 284.47293, 2.8447294, 0.28447294, 2.8447295e-4, 284472.94, 2844.7295, 284.47293, 0.28447294, 7.769744e-6, 2.787426e-3, 0.285258, 285.258, 0.285258, 285.258
2841, 284.48026, 2.8448026, 0.28448024, 2.8448025e-4, 284480.25, 2844.8025, 284.48026, 0.28448024, 2.6277423e-5, 5.126151e-3, 0.282943, 282.94302, 0.282943, 282.94302
2831, 287.27417, 2.8727417, 0.28727415, 2.8727416e-4, 287274.16, 2872.7415, 287.27414, 0.28727415, 1.2891369e-5, 3.5904553e-3, 0.286812, 286.812, 0.286812, 286.812
2821, 282.43173, 2.8243172, 0.28243172, 2.8243172e-4, 282431.72, 2824.3171, 282.43173, 0.28243172, 7.5162966e-6, 2.7415864e-3, 0.281946, 281.946, 0.281946, 281.946
2811, 278.56528, 2.7856529, 0.2785653, 2.7856528e-4, 278565.28, 2785.6528, 278.56528, 0.2785653, 1.1233978e-5, 3.3517126e-3, 0.277878, 277.878, 0.277878, 277.878
2801, 284.73492, 2.8473494, 0.28473493, 2.8473494e-4, 284734.94, 2847.3494, 284.73492, 0.28473493, 9.279118e-6, 3.0461645e-3, 0.284582, 284.582, 0.284582, 284.582
2791, 282.23553, 2.8223553, 0.28223553, 2.8223553e-4, 282235.53, 2822.3552, 282.23553, 0.28223553, 5.4539246e-6, 2.335364e-3, 0.282209, 282.209, 0.282209, 282.209
2781, 285.5735, 2.8557348, 0.28557348, 2.8557348e-4, 285573.47, 2855.7349, 285.5735, 0.28557348, 2.4309515e-5, 4.930468e-3, 0.285441, 285.441, 0.285441, 285.441
2771, 291.4991, 2.9149911, 0.2914991, 2.914991e-4, 291499.1, 2914.991, 291.4991, 0.2914991, 1.5466867e-4, 1.24365855e-2, 0.287958, 287.958, 0.287958, 287.95798
2761, 279.33365, 2.7933364, 0.27933365, 2.7933365e-4, 279333.66, 2793.3364, 279.33365, 0.27933365, 1.6317925e-5, 4.039545e-3, 0.279424, 279.424, 0.279424, 279.424
2751, 282.6339, 2.826339, 0.2826339, 2.826339e-4, 282633.9, 2826.339, 282.6339, 0.2826339, 7.5585585e-6, 2.7492833e-3, 0.282438, 282.43802, 0.282438, 282.43802
2741, 298.03827, 2.9803827, 0.29803827, 2.9803827e-4, 298038.28, 2980.3828, 298.03827, 0.29803827, 3.2839005e-5, 5.7305326e-3, 0.296711, 296.711, 0.296711, 296.711
2731, 294.73767, 2.9473767, 0.29473767, 2.9473766e-4, 294737.66, 2947.3767, 294.73767, 0.29473767, 7.874756e-6, 2.8061997e-3, 0.294703, 294.703, 0.294703, 294.703
2721, 290.3018, 2.9030178, 0.29030177, 2.9030177e-4, 290301.78, 2903.0176, 290.30176, 0.29030177, 1.0691903e-5, 3.2698475e-3, 0.290829, 290.829, 0.290829, 290.82898
2711, 290.34192, 2.903419, 0.2903419, 2.903419e-4, 290341.9, 2903.4192, 290.34192, 0.2903419, 7.419575e-6, 2.7238897e-3, 0.290625, 290.625, 0.290625, 290.625
2701, 289.98203, 2.89982, 0.28998202, 2.89982e-4, 289982.03, 2899.8203, 289.98203, 0.28998202, 9.489266e-6, 3.0804651e-3, 0.28984, 289.84003, 0.28984, 289.84003
2691, 257.34897, 2.5734897, 0.25734895, 2.5734896e-4, 257348.95, 2573.4895, 257.34897, 0.25734895, 7.4955306e-6, 2.7377966e-3, 0.257382, 257.38202, 0.257382, 257.382
2681, 258.7446, 2.587446, 0.2587446, 2.587446e-4, 258744.6, 2587.446, 258.7446, 0.2587446, 7.11194e-6, 2.666822e-3, 0.25877, 258.77, 0.25877, 258.77
2671, 249.8482, 2.498482, 0.2498482, 2.498482e-4, 249848.2, 2498.482, 249.8482, 0.2498482, 9.760252e-6, 3.1241402e-3, 0.249863, 249.86299, 0.24986298, 249.86299
2661, 259.49707, 2.5949705, 0.25949705, 2.5949706e-4, 259497.05, 2594.9705, 259.49704, 0.25949705, 7.537798e-6, 2.745505e-3, 0.258835, 258.835, 0.258835, 258.83496
2651, 259.2142, 2.5921419, 0.2592142, 2.592142e-4, 259214.19, 2592.1418, 259.2142, 0.2592142, 4.160473e-6, 2.0397238e-3, 0.260085, 260.085, 0.260085, 260.085
2641, 258.58438, 2.5858438, 0.25858438, 2.585844e-4, 258584.38, 2585.8438, 258.58438, 0.25858438, 7.454907e-6, 2.7303675e-3, 0.258804, 258.804, 0.258804, 258.80402
2631, 252.46796, 2.5246797, 0.25246796, 2.5246796e-4, 252467.95, 2524.6797, 252.46796, 0.25246796, 6.7398946e-6, 2.5961306e-3, 0.252437, 252.437, 0.252437, 252.437
2621, 260.417, 2.60417, 0.260417, 2.60417e-4, 260417.02, 2604.1702, 260.41702, 0.260417, 2.0981599e-5, 4.5805676e-3, 0.259042, 259.042, 0.259042, 259.042
2611, 255.79077, 2.5579078, 0.25579077, 2.5579077e-4, 255790.77, 2557.9077, 255.79077, 0.25579077, 5.42168e-6, 2.32845e-3, 0.256319, 256.319, 0.256319, 256.31897
2601, 257.74115, 2.5774114, 0.25774112, 2.5774114e-4, 257741.13, 2577.4111, 257.74112, 0.25774112, 6.34417e-6, 2.5187635e-3, 0.257534, 257.534, 0.257534, 257.534
2591, 259.40378, 2.5940378, 0.25940377, 2.5940378e-4, 259403.77, 2594.0376, 259.40378, 0.25940377, 1.2015565e-5, 3.4663475e-3, 0.259254, 259.254, 0.259254, 259.254
2581, 256.7479, 2.567479, 0.25674787, 2.5674788e-4, 256747.88, 2567.4788, 256.74786, 0.25674787, 7.0864567e-6, 2.6620398e-3, 0.256449, 256.449, 0.256449, 256.449
2571, 254.90698, 2.5490696, 0.25490698, 2.5490698e-4, 254906.98, 2549.0698, 254.90698, 0.25490698, 5.849365e-6, 2.418546e-3, 0.254756, 254.756, 0.254756, 254.75601
2561, 260.92487, 2.6092486, 0.26092488, 2.6092486e-4, 260924.88, 2609.2488, 260.92487, 0.26092488, 9.767168e-6, 3.1252468e-3, 0.260546, 260.546, 0.260546, 260.546
2551, 257.96283, 2.5796282, 0.25796282, 2.5796282e-4, 257962.83, 2579.6282, 257.96283, 0.25796282, 1.2982416e-5, 3.603112e-3, 0.257243, 257.243, 0.257243, 257.24298
2541, 258.39767, 2.583977, 0.2583977, 2.583977e-4, 258397.7, 2583.977, 258.3977, 0.2583977, 9.191479e-6, 3.031745e-3, 0.258048, 258.048, 0.258048, 258.048
2531, 258.81036, 2.5881035, 0.25881034, 2.5881035e-4, 258810.34, 2588.1035, 258.81033, 0.25881034, 1.2655471e-5, 3.557453e-3, 0.257608, 257.608, 0.257608, 257.60797
2521, 253.13693, 2.5313694, 0.25313693, 2.5313694e-4, 253136.94, 2531.3694, 253.13693, 0.25313693, 5.794899e-6, 2.4072598e-3, 0.252861, 252.861, 0.252861, 252.86101
2511, 259.9314, 2.599314, 0.25993142, 2.599314e-4, 259931.42, 2599.3142, 259.93143, 0.25993142, 7.1295904e-6, 2.6701293e-3, 0.259914, 259.914, 0.259914, 259.914
2501, 256.5451, 2.5654511, 0.25654513, 2.565451e-4, 256545.13, 2565.4512, 256.54514, 0.25654513, 2.1150427e-5, 4.5989593e-3, 0.256608, 256.608, 0.256608, 256.608
2491, 260.1217, 2.601217, 0.2601217, 2.601217e-4, 260121.7, 2601.217, 260.1217, 0.2601217, 8.284247e-6, 2.8782368e-3, 0.260042, 260.04202, 0.260042, 260.042
2481, 258.83423, 2.5883422, 0.2588342, 2.5883422e-4, 258834.22, 2588.342, 258.8342, 0.2588342, 6.537705e-6, 2.5568935e-3, 0.258725, 258.72498, 0.258725, 258.725
2471, 256.64972, 2.566497, 0.2566497, 2.566497e-4, 256649.7, 2566.497, 256.6497, 0.2566497, 5.2139385e-6, 2.283405e-3, 0.256339, 256.33902, 0.256339, 256.339
2461, 257.41385, 2.5741384, 0.25741383, 2.5741383e-4, 257413.83, 2574.1384, 257.41385, 0.25741383, 5.3997064e-6, 2.323727e-3, 0.257428, 257.42798, 0.257428, 257.42798
