n, each1e6, each1e4, each1e3, each, mean1e6, mean1e4, mean1e3, mean, variance, stdDev, median, median1e3, medianEach1e3, medianEach1e6
3011, 70054.17, 700.54175, 70.05418, 7.005417e-2, 70054.17, 700.54175, 70.05418, 7.005417e-2, 4.5507945e-6, 2.133259e-3, 6.9795e-2, 69.795, 69.795, 69795.0
2911, 71032.61, 710.32605, 71.03261, 7.1032606e-2, 71032.61, 710.32605, 71.03261, 7.1032606e-2, 1.1881473e-5, 3.4469513e-3, 7.0383e-2, 70.382996, 70.382996, 70383.0
2811, 64415.797, 644.15796, 64.415794, 6.44158e-2, 64415.797, 644.15796, 64.415794, 6.44158e-2, 1.1409187e-5, 3.377749e-3, 6.3501e-2, 63.501, 63.501, 63501.0
2711, 62266.465, 622.6647, 62.266464, 6.2266465e-2, 62266.465, 622.6647, 62.266464, 6.2266465e-2, 9.9743975e-6, 3.1582268e-3, 6.1149e-2, 61.149002, 61.149002, 61149.0
2611, 59453.54, 594.5354, 59.45354, 5.945354e-2, 59453.54, 594.5354, 59.45354, 5.945354e-2, 1.0142015e-5, 3.184653e-3, 5.8599e-2, 58.599, 58.599, 58599.0
2511, 57470.43, 574.7043, 57.47043, 5.747043e-2, 57470.43, 574.7043, 57.47043, 5.747043e-2, 7.3007855e-6, 2.7019966e-3, 5.7194e-2, 57.193996, 57.193996, 57194.0
2411, 54862.7, 548.627, 54.8627, 5.48627e-2, 54862.7, 548.627, 54.8627, 5.48627e-2, 1.4173712e-5, 3.764799e-3, 5.3639e-2, 53.639, 53.639, 53639.0
2311, 51990.2, 519.902, 51.9902, 5.19902e-2, 51990.2, 519.902, 51.9902, 5.19902e-2, 1.0309023e-5, 3.2107667e-3, 5.1291e-2, 51.291, 51.291, 51291.0
2211, 49112.066, 491.12067, 49.11207, 4.9112067e-2, 49112.066, 491.12067, 49.11207, 4.9112067e-2, 1.0557412e-5, 3.249217e-3, 4.8802e-2, 48.802, 48.802, 48802.0
2111, 46606.77, 466.0677, 46.60677, 4.6606768e-2, 46606.77, 466.0677, 46.60677, 4.6606768e-2, 6.8455183e-6, 2.616394e-3, 4.6295e-2, 46.295, 46.295, 46295.0
2011, 43182.695, 431.82697, 43.182697, 4.3182697e-2, 43182.695, 431.82697, 43.182697, 4.3182697e-2, 1.8374104e-6, 1.3555111e-3, 4.293e-2, 42.93, 42.93, 42930.0
1911, 40558.17, 405.5817, 40.55817, 4.055817e-2, 40558.17, 405.5817, 40.55817, 4.055817e-2, 1.6465266e-6, 1.2831705e-3, 4.0818e-2, 40.817997, 40.817997, 40818.0
1811, 37536.734, 375.36734, 37.53673, 3.7536733e-2, 37536.734, 375.36734, 37.53673, 3.7536733e-2, 1.3967666e-6, 1.1818488e-3, 3.7498e-2, 37.498, 37.498, 37498.0
1711, 38182.434, 381.82434, 38.182434, 3.8182434e-2, 38182.434, 381.82434, 38.182434, 3.8182434e-2, 1.9973502e-6, 1.4132764e-3, 3.792e-2, 37.92, 37.92, 37920.0
1611, 36279.035, 362.79034, 36.279034, 3.6279034e-2, 36279.035, 362.79034, 36.279034, 3.6279034e-2, 3.1139284e-6, 1.7646326e-3, 3.6187e-2, 36.187, 36.187, 36187.0
1511, 33353.063, 333.53064, 33.353065, 3.3353064e-2, 33353.063, 333.53064, 33.353065, 3.3353064e-2, 1.1465868e-6, 1.0707879e-3, 3.3436e-2, 33.436, 33.436, 33436.0
1411, 31118.068, 311.1807, 31.118069, 3.1118069e-2, 31118.068, 311.1807, 31.118069, 3.1118069e-2, 1.9569989e-6, 1.3989278e-3, 3.1028e-2, 31.028, 31.028, 31028.0
1311, 28331.6, 283.316, 28.3316, 2.83316e-2, 28331.6, 283.316, 28.3316, 2.83316e-2, 1.6900436e-6, 1.3000168e-3, 2.8055e-2, 28.054998, 28.054998, 28055.0
1211, 26892.768, 268.92767, 26.892769, 2.6892768e-2, 26892.768, 268.92767, 26.892769, 2.6892768e-2, 3.2343864e-6, 1.79844e-3, 2.662e-2, 26.62, 26.62, 26620.0
1111, 24152.5, 241.52501, 24.1525, 2.41525e-2, 24152.5, 241.52501, 24.1525, 2.41525e-2, 1.7469763e-6, 1.3217323e-3, 2.3984e-2, 23.984, 23.984, 23984.0
1011, 20835.934, 208.35934, 20.835934, 2.0835934e-2, 20835.934, 208.35934, 20.835934, 2.0835934e-2, 7.785432e-7, 8.8235096e-4, 2.0783e-2, 20.782999, 20.782999, 20783.0
911, 18034.768, 180.34767, 18.034767, 1.8034767e-2, 18034.768, 180.34767, 18.034767, 1.8034767e-2, 3.6172705e-7, 6.0143747e-4, 1.7934e-2, 17.934, 17.934, 17934.0
811, 15986.765, 159.86765, 15.986765, 1.5986765e-2, 15986.765, 159.86765, 15.986765, 1.5986765e-2, 5.677213e-7, 7.5347285e-4, 1.5999e-2, 15.999001, 15.999001, 15999.001
711, 14254.934, 142.54933, 14.254933, 1.4254933e-2, 14254.934, 142.54933, 14.254933, 1.4254933e-2, 1.5146796e-6, 1.2307232e-3, 1.4046e-2, 14.0460005, 14.0460005, 14046.0
611, 11066.667, 110.66667, 11.066667, 1.1066667e-2, 11066.667, 110.66667, 11.066667, 1.1066667e-2, 1.3386817e-7, 3.6588e-4, 1.1032e-2, 11.032001, 11.032001, 11032.0
511, 9715.434, 97.154335, 9.715433, 9.715433e-3, 9715.434, 97.154335, 9.715433, 9.715433e-3, 9.022778e-8, 3.0037938e-4, 9.657e-3, 9.657001, 9.657001, 9657.0
411, 7903.334, 79.03334, 7.9033337, 7.903334e-3, 7903.334, 79.03334, 7.9033337, 7.903334e-3, 6.251799e-7, 7.906832e-4, 7.683e-3, 7.683, 7.683, 7683.0
311, 6053.599, 60.53599, 6.053599, 6.053599e-3, 6053.599, 60.53599, 6.053599, 6.053599e-3, 1.1619743e-7, 3.4087745e-4, 6.032e-3, 6.032, 6.032, 6032.0
211, 3785.5332, 37.85533, 3.7855332, 3.7855331e-3, 3785.5332, 37.85533, 3.7855332, 3.7855331e-3, 4.3679865e-8, 2.0899728e-4, 3.789e-3, 3.789, 3.789, 3789.0
111, 2250.9001, 22.509, 2.2509, 2.2509e-3, 2250.9001, 22.509, 2.2509, 2.2509e-3, 2.3488434e-7, 4.8464868e-4, 2.123e-3, 2.1230001, 2.1230001, 2123.0
11, 257.76666, 2.5776665, 0.25776666, 2.5776666e-4, 257.76666, 2.5776665, 0.25776666, 2.5776666e-4, 1.2134111e-8, 1.1015494e-4, 2.39e-4, 0.23900001, 0.23900001, 239.0
