n, each1e6, each1e4, each1e3, each, mean1e6, mean1e4, mean1e3, mean, variance, stdDev, median, median1e3, medianEach1e3, medianEach1e6
3001, 405.58017, 4.0558014, 0.40558016, 4.0558015e-4, 202790.08, 2027.9008, 202.79008, 0.20279008, 2.075299e-5, 4.555545e-3, 0.201683, 201.683, 0.403366, 403.366
2901, 344.72073, 3.4472072, 0.34472072, 3.4472073e-4, 172360.36, 1723.6036, 172.36037, 0.17236036, 2.364814e-5, 4.8629353e-3, 0.170994, 170.994, 0.341988, 341.988
2801, 338.7123, 3.387123, 0.3387123, 3.387123e-4, 169356.16, 1693.5615, 169.35616, 0.16935615, 2.0436877e-5, 4.5207166e-3, 0.167822, 167.822, 0.335644, 335.644
2701, 347.46255, 3.4746256, 0.34746256, 3.4746257e-4, 173731.28, 1737.3129, 173.73128, 0.17373128, 2.4328161e-5, 4.9323584e-3, 0.17247, 172.47, 0.34494, 344.94
2601, 258.33066, 2.5833066, 0.25833067, 2.5833066e-4, 129165.336, 1291.6533, 129.16533, 0.12916534, 1.25017405e-5, 3.5357801e-3, 0.129277, 129.27701, 0.258554, 258.55402
2501, 260.61163, 2.6061165, 0.26061165, 2.6061165e-4, 130305.83, 1303.0582, 130.30583, 0.13030583, 2.1384858e-5, 4.6243765e-3, 0.129099, 129.099, 0.258198, 258.19797
2401, 274.1436, 2.741436, 0.27414358, 2.741436e-4, 137071.78, 1370.7179, 137.0718, 0.13707179, 1.6364076e-5, 4.0452536e-3, 0.13543, 135.43, 0.27086, 270.86
2301, 249.42332, 2.4942331, 0.24942333, 2.4942332e-4, 124711.66, 1247.1166, 124.711655, 0.124711655, 1.2247332e-5, 3.4996187e-3, 0.123424, 123.424, 0.246848, 246.848
2201, 255.89836, 2.5589838, 0.25589836, 2.5589837e-4, 127949.18, 1279.4918, 127.94918, 0.12794918, 4.1522973e-5, 6.443832e-3, 0.125622, 125.622, 0.251244, 251.244
2101, 256.3946, 2.563946, 0.2563946, 2.563946e-4, 128197.3, 1281.973, 128.1973, 0.1281973, 1.717243e-5, 4.143963e-3, 0.127247, 127.24701, 0.254494, 254.49402
2001, 193.07181, 1.9307182, 0.19307181, 1.9307181e-4, 96535.91, 965.3591, 96.535904, 9.6535906e-2, 7.777805e-6, 2.7888715e-3, 9.613e-2, 96.13, 0.19226, 192.26
1901, 181.16135, 1.8116134, 0.18116134, 1.8116135e-4, 90580.67, 905.8067, 90.58067, 9.058067e-2, 1.5781936e-5, 3.9726486e-3, 8.9296e-2, 89.296, 0.178592, 178.59201
1801, 190.87141, 1.9087142, 0.19087142, 1.9087142e-4, 95435.71, 954.3571, 95.43571, 9.543571e-2, 1.3326394e-5, 3.6505333e-3, 9.4371e-2, 94.371, 0.188742, 188.74199
1701, 127.89768, 1.2789768, 0.12789768, 1.2789769e-4, 63948.84, 639.4884, 63.94884, 6.394884e-2, 7.5591843e-6, 2.7493972e-3, 6.2943e-2, 62.942997, 0.125886, 125.886
